image_path,label
PermanentCrop/PermanentCrop_230.jpg,PermanentCrop
PermanentCrop/PermanentCrop_1423.jpg,PermanentCrop
Residential/Residential_1145.jpg,Residential
Forest/Forest_2066.jpg,Forest
PermanentCrop/PermanentCrop_1837.jpg,PermanentCrop
SeaLake/SeaLake_1292.jpg,SeaLake
Residential/Residential_1697.jpg,Residential
Highway/Highway_283.jpg,Highway
Industrial/Industrial_639.jpg,Industrial
Residential/Residential_1494.jpg,Residential
River/River_1448.jpg,River
AnnualCrop/AnnualCrop_1267.jpg,AnnualCrop
PermanentCrop/PermanentCrop_240.jpg,PermanentCrop
Residential/Residential_1860.jpg,Residential
SeaLake/SeaLake_844.jpg,SeaLake
SeaLake/SeaLake_2067.jpg,SeaLake
Residential/Residential_1136.jpg,Residential
AnnualCrop/AnnualCrop_632.jpg,AnnualCrop
River/River_2115.jpg,River
PermanentCrop/PermanentCrop_441.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_1474.jpg,HerbaceousVegetation
SeaLake/SeaLake_2295.jpg,SeaLake
Highway/Highway_955.jpg,Highway
Industrial/Industrial_1695.jpg,Industrial
Residential/Residential_2357.jpg,Residential
AnnualCrop/AnnualCrop_2589.jpg,AnnualCrop
Pasture/Pasture_1473.jpg,Pasture
Forest/Forest_2104.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_552.jpg,HerbaceousVegetation
SeaLake/SeaLake_1032.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1955.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_1863.jpg,PermanentCrop
River/River_1098.jpg,River
SeaLake/SeaLake_2371.jpg,SeaLake
Highway/Highway_1900.jpg,Highway
SeaLake/SeaLake_2525.jpg,SeaLake
AnnualCrop/AnnualCrop_1107.jpg,AnnualCrop
Forest/Forest_2419.jpg,Forest
Pasture/Pasture_298.jpg,Pasture
PermanentCrop/PermanentCrop_219.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_1028.jpg,HerbaceousVegetation
Residential/Residential_204.jpg,Residential
Industrial/Industrial_823.jpg,Industrial
Industrial/Industrial_1984.jpg,Industrial
HerbaceousVegetation/HerbaceousVegetation_975.jpg,HerbaceousVegetation
Forest/Forest_843.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_2056.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_428.jpg,PermanentCrop
River/River_1193.jpg,River
SeaLake/SeaLake_1981.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_829.jpg,HerbaceousVegetation
Forest/Forest_1073.jpg,Forest
Residential/Residential_2064.jpg,Residential
Residential/Residential_891.jpg,Residential
AnnualCrop/AnnualCrop_1327.jpg,AnnualCrop
SeaLake/SeaLake_1988.jpg,SeaLake
River/River_528.jpg,River
HerbaceousVegetation/HerbaceousVegetation_2677.jpg,HerbaceousVegetation
River/River_844.jpg,River
Highway/Highway_1871.jpg,Highway
Highway/Highway_2234.jpg,Highway
PermanentCrop/PermanentCrop_1307.jpg,PermanentCrop
AnnualCrop/AnnualCrop_2760.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2458.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_385.jpg,PermanentCrop
Pasture/Pasture_662.jpg,Pasture
Forest/Forest_717.jpg,Forest
SeaLake/SeaLake_2036.jpg,SeaLake
River/River_909.jpg,River
Highway/Highway_970.jpg,Highway
Highway/Highway_645.jpg,Highway
Residential/Residential_1867.jpg,Residential
River/River_2125.jpg,River
Residential/Residential_2712.jpg,Residential
River/River_791.jpg,River
HerbaceousVegetation/HerbaceousVegetation_1372.jpg,HerbaceousVegetation
Forest/Forest_2011.jpg,Forest
Industrial/Industrial_366.jpg,Industrial
AnnualCrop/AnnualCrop_992.jpg,AnnualCrop
AnnualCrop/AnnualCrop_2789.jpg,AnnualCrop
AnnualCrop/AnnualCrop_1247.jpg,AnnualCrop
Forest/Forest_430.jpg,Forest
SeaLake/SeaLake_1331.jpg,SeaLake
Residential/Residential_1334.jpg,Residential
AnnualCrop/AnnualCrop_2877.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2113.jpg,HerbaceousVegetation
Forest/Forest_2922.jpg,Forest
Residential/Residential_2217.jpg,Residential
PermanentCrop/PermanentCrop_1057.jpg,PermanentCrop
Highway/Highway_1187.jpg,Highway
Highway/Highway_630.jpg,Highway
PermanentCrop/PermanentCrop_1197.jpg,PermanentCrop
AnnualCrop/AnnualCrop_2445.jpg,AnnualCrop
Residential/Residential_2406.jpg,Residential
PermanentCrop/PermanentCrop_1558.jpg,PermanentCrop
Residential/Residential_2503.jpg,Residential
Pasture/Pasture_506.jpg,Pasture
HerbaceousVegetation/HerbaceousVegetation_1706.jpg,HerbaceousVegetation
Pasture/Pasture_1866.jpg,Pasture
PermanentCrop/PermanentCrop_1355.jpg,PermanentCrop
River/River_545.jpg,River
Industrial/Industrial_1912.jpg,Industrial
SeaLake/SeaLake_1373.jpg,SeaLake
AnnualCrop/AnnualCrop_422.jpg,AnnualCrop
Pasture/Pasture_536.jpg,Pasture
Residential/Residential_1221.jpg,Residential
SeaLake/SeaLake_2407.jpg,SeaLake
Industrial/Industrial_2378.jpg,Industrial
Pasture/Pasture_1618.jpg,Pasture
PermanentCrop/PermanentCrop_893.jpg,PermanentCrop
Residential/Residential_991.jpg,Residential
HerbaceousVegetation/HerbaceousVegetation_2751.jpg,HerbaceousVegetation
Pasture/Pasture_1699.jpg,Pasture
HerbaceousVegetation/HerbaceousVegetation_1115.jpg,HerbaceousVegetation
Residential/Residential_37.jpg,Residential
Industrial/Industrial_1202.jpg,Industrial
AnnualCrop/AnnualCrop_531.jpg,AnnualCrop
PermanentCrop/PermanentCrop_152.jpg,PermanentCrop
Industrial/Industrial_1899.jpg,Industrial
PermanentCrop/PermanentCrop_1812.jpg,PermanentCrop
Pasture/Pasture_1999.jpg,Pasture
Residential/Residential_404.jpg,Residential
Industrial/Industrial_452.jpg,Industrial
River/River_358.jpg,River
Industrial/Industrial_335.jpg,Industrial
SeaLake/SeaLake_870.jpg,SeaLake
Pasture/Pasture_1331.jpg,Pasture
HerbaceousVegetation/HerbaceousVegetation_309.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_2347.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_1767.jpg,HerbaceousVegetation
Industrial/Industrial_1509.jpg,Industrial
River/River_136.jpg,River
River/River_1945.jpg,River
Forest/Forest_1944.jpg,Forest
Industrial/Industrial_1455.jpg,Industrial
Pasture/Pasture_969.jpg,Pasture
SeaLake/SeaLake_1374.jpg,SeaLake
River/River_1008.jpg,River
Highway/Highway_426.jpg,Highway
HerbaceousVegetation/HerbaceousVegetation_270.jpg,HerbaceousVegetation
Residential/Residential_2999.jpg,Residential
Forest/Forest_182.jpg,Forest
Highway/Highway_609.jpg,Highway
HerbaceousVegetation/HerbaceousVegetation_2796.jpg,HerbaceousVegetation
Forest/Forest_614.jpg,Forest
River/River_1521.jpg,River
Industrial/Industrial_1661.jpg,Industrial
Highway/Highway_1268.jpg,Highway
Forest/Forest_713.jpg,Forest
Highway/Highway_777.jpg,Highway
Forest/Forest_1600.jpg,Forest
AnnualCrop/AnnualCrop_1699.jpg,AnnualCrop
Forest/Forest_2103.jpg,Forest
AnnualCrop/AnnualCrop_1545.jpg,AnnualCrop
Industrial/Industrial_804.jpg,Industrial
HerbaceousVegetation/HerbaceousVegetation_2596.jpg,HerbaceousVegetation
SeaLake/SeaLake_1880.jpg,SeaLake
Pasture/Pasture_834.jpg,Pasture
AnnualCrop/AnnualCrop_931.jpg,AnnualCrop
Residential/Residential_2920.jpg,Residential
HerbaceousVegetation/HerbaceousVegetation_324.jpg,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1311.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_1828.jpg,AnnualCrop
Highway/Highway_2268.jpg,Highway
Residential/Residential_695.jpg,Residential
HerbaceousVegetation/HerbaceousVegetation_44.jpg,HerbaceousVegetation
Residential/Residential_1299.jpg,Residential
River/River_1729.jpg,River
Forest/Forest_2478.jpg,Forest
River/River_2385.jpg,River
SeaLake/SeaLake_460.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_134.jpg,HerbaceousVegetation
Residential/Residential_1426.jpg,Residential
Industrial/Industrial_1821.jpg,Industrial
Residential/Residential_724.jpg,Residential
Forest/Forest_2823.jpg,Forest
River/River_765.jpg,River
PermanentCrop/PermanentCrop_41.jpg,PermanentCrop
Residential/Residential_2845.jpg,Residential
Pasture/Pasture_589.jpg,Pasture
River/River_2117.jpg,River
SeaLake/SeaLake_764.jpg,SeaLake
Industrial/Industrial_495.jpg,Industrial
AnnualCrop/AnnualCrop_822.jpg,AnnualCrop
Residential/Residential_20.jpg,Residential
HerbaceousVegetation/HerbaceousVegetation_2570.jpg,HerbaceousVegetation
SeaLake/SeaLake_953.jpg,SeaLake
River/River_1296.jpg,River
Forest/Forest_679.jpg,Forest
AnnualCrop/AnnualCrop_391.jpg,AnnualCrop
SeaLake/SeaLake_2370.jpg,SeaLake
PermanentCrop/PermanentCrop_823.jpg,PermanentCrop
PermanentCrop/PermanentCrop_1978.jpg,PermanentCrop
PermanentCrop/PermanentCrop_504.jpg,PermanentCrop
SeaLake/SeaLake_2787.jpg,SeaLake
SeaLake/SeaLake_2702.jpg,SeaLake
AnnualCrop/AnnualCrop_1613.jpg,AnnualCrop
Forest/Forest_2437.jpg,Forest
Pasture/Pasture_578.jpg,Pasture
Industrial/Industrial_1099.jpg,Industrial
Residential/Residential_1623.jpg,Residential
Industrial/Industrial_2280.jpg,Industrial
Industrial/Industrial_99.jpg,Industrial
River/River_1931.jpg,River
HerbaceousVegetation/HerbaceousVegetation_89.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_1407.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_1209.jpg,HerbaceousVegetation
SeaLake/SeaLake_1245.jpg,SeaLake
AnnualCrop/AnnualCrop_44.jpg,AnnualCrop
SeaLake/SeaLake_2562.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1440.jpg,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1898.jpg,HerbaceousVegetation
Industrial/Industrial_1089.jpg,Industrial
HerbaceousVegetation/HerbaceousVegetation_4.jpg,HerbaceousVegetation
Residential/Residential_2652.jpg,Residential
Highway/Highway_11.jpg,Highway
Highway/Highway_734.jpg,Highway
PermanentCrop/PermanentCrop_1097.jpg,PermanentCrop
Industrial/Industrial_1520.jpg,Industrial
HerbaceousVegetation/HerbaceousVegetation_1872.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_959.jpg,AnnualCrop
Pasture/Pasture_799.jpg,Pasture
SeaLake/SeaLake_75.jpg,SeaLake
PermanentCrop/PermanentCrop_2459.jpg,PermanentCrop
Highway/Highway_414.jpg,Highway
Highway/Highway_1881.jpg,Highway
AnnualCrop/AnnualCrop_1353.jpg,AnnualCrop
SeaLake/SeaLake_589.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1867.jpg,HerbaceousVegetation
Residential/Residential_1385.jpg,Residential
Highway/Highway_795.jpg,Highway
River/River_259.jpg,River
Residential/Residential_798.jpg,Residential
Highway/Highway_2330.jpg,Highway
Highway/Highway_519.jpg,Highway
Residential/Residential_654.jpg,Residential
AnnualCrop/AnnualCrop_2374.jpg,AnnualCrop
Forest/Forest_999.jpg,Forest
PermanentCrop/PermanentCrop_1402.jpg,PermanentCrop
River/River_936.jpg,River
Highway/Highway_270.jpg,Highway
HerbaceousVegetation/HerbaceousVegetation_733.jpg,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1653.jpg,HerbaceousVegetation
Forest/Forest_2468.jpg,Forest
Pasture/Pasture_1110.jpg,Pasture
Pasture/Pasture_1547.jpg,Pasture
Forest/Forest_2586.jpg,Forest
SeaLake/SeaLake_2058.jpg,SeaLake
Residential/Residential_1080.jpg,Residential
HerbaceousVegetation/HerbaceousVegetation_2634.jpg,HerbaceousVegetation
Residential/Residential_486.jpg,Residential
Forest/Forest_2502.jpg,Forest
AnnualCrop/AnnualCrop_522.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_1066.jpg,HerbaceousVegetation
Highway/Highway_635.jpg,Highway
Residential/Residential_635.jpg,Residential
Highway/Highway_751.jpg,Highway
Forest/Forest_1181.jpg,Forest
SeaLake/SeaLake_1977.jpg,SeaLake
AnnualCrop/AnnualCrop_2682.jpg,AnnualCrop
Industrial/Industrial_2295.jpg,Industrial
SeaLake/SeaLake_1437.jpg,SeaLake
AnnualCrop/AnnualCrop_647.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_1362.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_333.jpg,AnnualCrop
PermanentCrop/PermanentCrop_128.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_657.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_785.jpg,AnnualCrop
Pasture/Pasture_5.jpg,Pasture
River/River_314.jpg,River
Residential/Residential_1532.jpg,Residential
AnnualCrop/AnnualCrop_756.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_1546.jpg,HerbaceousVegetation
Highway/Highway_83.jpg,Highway
Residential/Residential_623.jpg,Residential
SeaLake/SeaLake_2567.jpg,SeaLake
Pasture/Pasture_804.jpg,Pasture
Residential/Residential_2766.jpg,Residential
PermanentCrop/PermanentCrop_1928.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_392.jpg,HerbaceousVegetation
River/River_1102.jpg,River
PermanentCrop/PermanentCrop_685.jpg,PermanentCrop
Highway/Highway_2328.jpg,Highway
AnnualCrop/AnnualCrop_1408.jpg,AnnualCrop
SeaLake/SeaLake_1612.jpg,SeaLake
Forest/Forest_569.jpg,Forest
Industrial/Industrial_951.jpg,Industrial
Industrial/Industrial_1116.jpg,Industrial
Highway/Highway_35.jpg,Highway
AnnualCrop/AnnualCrop_2338.jpg,AnnualCrop
River/River_2463.jpg,River
River/River_2456.jpg,River
Pasture/Pasture_526.jpg,Pasture
AnnualCrop/AnnualCrop_2008.jpg,AnnualCrop
Highway/Highway_1518.jpg,Highway
Residential/Residential_752.jpg,Residential
Industrial/Industrial_1021.jpg,Industrial
Residential/Residential_1963.jpg,Residential
Industrial/Industrial_1026.jpg,Industrial
Forest/Forest_1344.jpg,Forest
AnnualCrop/AnnualCrop_449.jpg,AnnualCrop
Highway/Highway_185.jpg,Highway
Forest/Forest_1809.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_263.jpg,HerbaceousVegetation
Industrial/Industrial_57.jpg,Industrial
SeaLake/SeaLake_2537.jpg,SeaLake
AnnualCrop/AnnualCrop_988.jpg,AnnualCrop
Residential/Residential_573.jpg,Residential
Pasture/Pasture_1385.jpg,Pasture
Industrial/Industrial_476.jpg,Industrial
Residential/Residential_2925.jpg,Residential
PermanentCrop/PermanentCrop_319.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_2187.jpg,HerbaceousVegetation
Forest/Forest_2025.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_1730.jpg,HerbaceousVegetation
SeaLake/SeaLake_454.jpg,SeaLake
Industrial/Industrial_360.jpg,Industrial
SeaLake/SeaLake_1390.jpg,SeaLake
Highway/Highway_368.jpg,Highway
River/River_846.jpg,River
HerbaceousVegetation/HerbaceousVegetation_1126.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_1348.jpg,PermanentCrop
River/River_516.jpg,River
Highway/Highway_192.jpg,Highway
HerbaceousVegetation/HerbaceousVegetation_2399.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_2173.jpg,PermanentCrop
AnnualCrop/AnnualCrop_47.jpg,AnnualCrop
Forest/Forest_2453.jpg,Forest
Residential/Residential_1702.jpg,Residential
SeaLake/SeaLake_2655.jpg,SeaLake
Highway/Highway_1460.jpg,Highway
HerbaceousVegetation/HerbaceousVegetation_2874.jpg,HerbaceousVegetation
Forest/Forest_383.jpg,Forest
AnnualCrop/AnnualCrop_661.jpg,AnnualCrop
Forest/Forest_457.jpg,Forest
PermanentCrop/PermanentCrop_338.jpg,PermanentCrop
Pasture/Pasture_1842.jpg,Pasture
AnnualCrop/AnnualCrop_2491.jpg,AnnualCrop
Pasture/Pasture_1346.jpg,Pasture
AnnualCrop/AnnualCrop_1056.jpg,AnnualCrop
SeaLake/SeaLake_2405.jpg,SeaLake
Industrial/Industrial_1755.jpg,Industrial
Forest/Forest_167.jpg,Forest
PermanentCrop/PermanentCrop_304.jpg,PermanentCrop
PermanentCrop/PermanentCrop_2035.jpg,PermanentCrop
Highway/Highway_2403.jpg,Highway
AnnualCrop/AnnualCrop_117.jpg,AnnualCrop
Highway/Highway_406.jpg,Highway
Industrial/Industrial_2302.jpg,Industrial
River/River_1636.jpg,River
Highway/Highway_669.jpg,Highway
Pasture/Pasture_292.jpg,Pasture
PermanentCrop/PermanentCrop_664.jpg,PermanentCrop
SeaLake/SeaLake_2856.jpg,SeaLake
Forest/Forest_2050.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_672.jpg,HerbaceousVegetation
Forest/Forest_2924.jpg,Forest
Highway/Highway_1961.jpg,Highway
SeaLake/SeaLake_620.jpg,SeaLake
SeaLake/SeaLake_1480.jpg,SeaLake
Industrial/Industrial_1014.jpg,Industrial
Highway/Highway_256.jpg,Highway
Residential/Residential_2948.jpg,Residential
Forest/Forest_1832.jpg,Forest
Forest/Forest_2091.jpg,Forest
Pasture/Pasture_337.jpg,Pasture
Pasture/Pasture_1234.jpg,Pasture
Industrial/Industrial_2096.jpg,Industrial
River/River_212.jpg,River
River/River_2464.jpg,River
Residential/Residential_2321.jpg,Residential
PermanentCrop/PermanentCrop_1262.jpg,PermanentCrop
River/River_1747.jpg,River
Forest/Forest_2190.jpg,Forest
SeaLake/SeaLake_2770.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2962.jpg,HerbaceousVegetation
Forest/Forest_2170.jpg,Forest
Highway/Highway_384.jpg,Highway
AnnualCrop/AnnualCrop_1049.jpg,AnnualCrop
AnnualCrop/AnnualCrop_2414.jpg,AnnualCrop
PermanentCrop/PermanentCrop_799.jpg,PermanentCrop
Residential/Residential_672.jpg,Residential
Residential/Residential_1112.jpg,Residential
AnnualCrop/AnnualCrop_1008.jpg,AnnualCrop
SeaLake/SeaLake_2576.jpg,SeaLake
River/River_91.jpg,River
Residential/Residential_1878.jpg,Residential
AnnualCrop/AnnualCrop_2102.jpg,AnnualCrop
Residential/Residential_855.jpg,Residential
SeaLake/SeaLake_1723.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2598.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_2840.jpg,AnnualCrop
Forest/Forest_2423.jpg,Forest
SeaLake/SeaLake_27.jpg,SeaLake
PermanentCrop/PermanentCrop_1396.jpg,PermanentCrop
SeaLake/SeaLake_2211.jpg,SeaLake
Highway/Highway_2413.jpg,Highway
Industrial/Industrial_129.jpg,Industrial
Industrial/Industrial_646.jpg,Industrial
SeaLake/SeaLake_1634.jpg,SeaLake
Industrial/Industrial_2151.jpg,Industrial
Pasture/Pasture_777.jpg,Pasture
Residential/Residential_570.jpg,Residential
PermanentCrop/PermanentCrop_26.jpg,PermanentCrop
Industrial/Industrial_241.jpg,Industrial
Pasture/Pasture_72.jpg,Pasture
River/River_1385.jpg,River
PermanentCrop/PermanentCrop_2008.jpg,PermanentCrop
PermanentCrop/PermanentCrop_816.jpg,PermanentCrop
River/River_1828.jpg,River
Residential/Residential_1668.jpg,Residential
Highway/Highway_530.jpg,Highway
AnnualCrop/AnnualCrop_901.jpg,AnnualCrop
PermanentCrop/PermanentCrop_359.jpg,PermanentCrop
AnnualCrop/AnnualCrop_1646.jpg,AnnualCrop
Residential/Residential_2059.jpg,Residential
Residential/Residential_211.jpg,Residential
PermanentCrop/PermanentCrop_549.jpg,PermanentCrop
Residential/Residential_1888.jpg,Residential
Pasture/Pasture_1184.jpg,Pasture
River/River_176.jpg,River
Residential/Residential_2048.jpg,Residential
Highway/Highway_1132.jpg,Highway
River/River_385.jpg,River
Residential/Residential_650.jpg,Residential
SeaLake/SeaLake_1400.jpg,SeaLake
Pasture/Pasture_334.jpg,Pasture
AnnualCrop/AnnualCrop_2333.jpg,AnnualCrop
Highway/Highway_805.jpg,Highway
Industrial/Industrial_1193.jpg,Industrial
AnnualCrop/AnnualCrop_664.jpg,AnnualCrop
SeaLake/SeaLake_1268.jpg,SeaLake
PermanentCrop/PermanentCrop_1797.jpg,PermanentCrop
Industrial/Industrial_910.jpg,Industrial
Residential/Residential_349.jpg,Residential
Pasture/Pasture_1941.jpg,Pasture
Forest/Forest_2841.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_835.jpg,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1513.jpg,HerbaceousVegetation
Residential/Residential_1019.jpg,Residential
AnnualCrop/AnnualCrop_2630.jpg,AnnualCrop
Forest/Forest_1446.jpg,Forest
Highway/Highway_967.jpg,Highway
AnnualCrop/AnnualCrop_2562.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2868.jpg,HerbaceousVegetation
Forest/Forest_1568.jpg,Forest
River/River_1705.jpg,River
SeaLake/SeaLake_2430.jpg,SeaLake
Pasture/Pasture_967.jpg,Pasture
PermanentCrop/PermanentCrop_1880.jpg,PermanentCrop
Industrial/Industrial_877.jpg,Industrial
Forest/Forest_2404.jpg,Forest
Residential/Residential_230.jpg,Residential
Residential/Residential_503.jpg,Residential
Pasture/Pasture_1438.jpg,Pasture
SeaLake/SeaLake_1897.jpg,SeaLake
PermanentCrop/PermanentCrop_2304.jpg,PermanentCrop
SeaLake/SeaLake_813.jpg,SeaLake
PermanentCrop/PermanentCrop_2212.jpg,PermanentCrop
SeaLake/SeaLake_489.jpg,SeaLake
Highway/Highway_783.jpg,Highway
Forest/Forest_1556.jpg,Forest
Residential/Residential_922.jpg,Residential
AnnualCrop/AnnualCrop_1498.jpg,AnnualCrop
River/River_1539.jpg,River
River/River_2138.jpg,River
HerbaceousVegetation/HerbaceousVegetation_2357.jpg,HerbaceousVegetation
River/River_1763.jpg,River
AnnualCrop/AnnualCrop_703.jpg,AnnualCrop
River/River_1894.jpg,River
AnnualCrop/AnnualCrop_1590.jpg,AnnualCrop
Highway/Highway_549.jpg,Highway
SeaLake/SeaLake_640.jpg,SeaLake
Industrial/Industrial_1926.jpg,Industrial
SeaLake/SeaLake_2652.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_728.jpg,HerbaceousVegetation
Industrial/Industrial_2192.jpg,Industrial
AnnualCrop/AnnualCrop_1291.jpg,AnnualCrop
Industrial/Industrial_808.jpg,Industrial
Highway/Highway_2439.jpg,Highway
PermanentCrop/PermanentCrop_1371.jpg,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_55.jpg,HerbaceousVegetation
River/River_2245.jpg,River
Highway/Highway_522.jpg,Highway
Highway/Highway_1584.jpg,Highway
SeaLake/SeaLake_571.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1912.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_2272.jpg,AnnualCrop
SeaLake/SeaLake_2898.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1631.jpg,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_2987.jpg,HerbaceousVegetation
AnnualCrop/AnnualCrop_2382.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_1155.jpg,HerbaceousVegetation
Highway/Highway_765.jpg,Highway
SeaLake/SeaLake_2196.jpg,SeaLake
Forest/Forest_2470.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_1304.jpg,HerbaceousVegetation
Industrial/Industrial_1366.jpg,Industrial
River/River_946.jpg,River
Highway/Highway_145.jpg,Highway
SeaLake/SeaLake_2344.jpg,SeaLake
AnnualCrop/AnnualCrop_101.jpg,AnnualCrop
AnnualCrop/AnnualCrop_1801.jpg,AnnualCrop
SeaLake/SeaLake_656.jpg,SeaLake
PermanentCrop/PermanentCrop_1838.jpg,PermanentCrop
SeaLake/SeaLake_1689.jpg,SeaLake
Residential/Residential_2776.jpg,Residential
Forest/Forest_1508.jpg,Forest
Pasture/Pasture_40.jpg,Pasture
Highway/Highway_598.jpg,Highway
Forest/Forest_245.jpg,Forest
AnnualCrop/AnnualCrop_2213.jpg,AnnualCrop
Industrial/Industrial_2255.jpg,Industrial
Highway/Highway_1968.jpg,Highway
SeaLake/SeaLake_2651.jpg,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2108.jpg,HerbaceousVegetation
Industrial/Industrial_337.jpg,Industrial
Industrial/Industrial_1887.jpg,Industrial
Residential/Residential_1762.jpg,Residential
Forest/Forest_2504.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_234.jpg,HerbaceousVegetation
PermanentCrop/PermanentCrop_769.jpg,PermanentCrop
Industrial/Industrial_27.jpg,Industrial
Pasture/Pasture_1821.jpg,Pasture
River/River_1661.jpg,River
PermanentCrop/PermanentCrop_456.jpg,PermanentCrop
AnnualCrop/AnnualCrop_1055.jpg,AnnualCrop
River/River_480.jpg,River
SeaLake/SeaLake_768.jpg,SeaLake
Industrial/Industrial_568.jpg,Industrial
Forest/Forest_1107.jpg,Forest
HerbaceousVegetation/HerbaceousVegetation_865.jpg,HerbaceousVegetation
Pasture/Pasture_1970.jpg,Pasture
Industrial/Industrial_2415.jpg,Industrial
Pasture/Pasture_1584.jpg,Pasture
PermanentCrop/PermanentCrop_1759.jpg,PermanentCrop
SeaLake/SeaLake_1399.jpg,SeaLake
SeaLake/SeaLake_1398.jpg,SeaLake
SeaLake/SeaLake_494.jpg,SeaLake
Residential/Residential_1162.jpg,Residential
Highway/Highway_2169.jpg,Highway
Industrial/Industrial_2007.jpg,Industrial
HerbaceousVegetation/HerbaceousVegetation_1113.jpg,HerbaceousVegetation
Forest/Forest_1491.jpg,Forest
Industrial/Industrial_2493.jpg,Industrial
Industrial/Industrial_404.jpg,Industrial
Pasture/Pasture_1937.jpg,Pasture
SeaLake/SeaLake_2207.jpg,SeaLake
AnnualCrop/AnnualCrop_937.jpg,AnnualCrop
AnnualCrop/AnnualCrop_157.jpg,AnnualCrop
River/River_1675.jpg,River
Industrial/Industrial_1701.jpg,Industrial
Forest/Forest_2642.jpg,Forest
Highway/Highway_2054.jpg,Highway
PermanentCrop/PermanentCrop_1050.jpg,PermanentCrop
AnnualCrop/AnnualCrop_1285.jpg,AnnualCrop
River/River_1822.jpg,River
Residential/Residential_91.jpg,Residential
Forest/Forest_127.jpg,Forest
Residential/Residential_343.jpg,Residential
Pasture/Pasture_872.jpg,Pasture
PermanentCrop/PermanentCrop_2125.jpg,PermanentCrop
SeaLake/SeaLake_2113.jpg,SeaLake
AnnualCrop/AnnualCrop_1273.jpg,AnnualCrop
SeaLake/SeaLake_2136.jpg,SeaLake
Industrial/Industrial_2261.jpg,Industrial
Industrial/Industrial_250.jpg,Industrial
AnnualCrop/AnnualCrop_1194.jpg,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_198.jpg,HerbaceousVegetation
Industrial/Industrial_2278.jpg,Industrial
Highway/Highway_2163.jpg,Highway
Highway/Highway_454.jpg,Highway
Highway/Highway_790.jpg,Highway
SeaLake/SeaLake_596.jpg,SeaLake
River/River_2082.jpg,River
Industrial/Industrial_484.jpg,Industrial
SeaLake/SeaLake_2361.jpg,SeaLake
PermanentCrop/PermanentCrop_242.jpg,PermanentCrop
